chinese,frequency,pinyin,posseg
粉腸,3,fen3-chang2,n
訪友,33,fang3-you3,n
複畝珍,3,fu4-mu3-zhen1,nz
防來,3,fang2-lai2,v
弗洛裡,17,fu2-luo4-li3,nrt
父執輩,3,fu4-zhi2-bei4,n
焚心以火,3,fen2-xin1-yi3-huo3,i
法國文化部,3,fa3-guo2-wen2-hua4-bu4,nt
範任,13,fan4-ren4,n
佛閣,5,fu2-ge2,nz
方今,5,fang1-jin1,t
方臘正,2,fang1-la4-zheng4,nr
髮廊女,3,fa4-lang2-nv3,nz
扶善遏過,3,fu2-shan4-e4-guo4,i
服藥,207,fu2-yao4,n
費奧雷,2,fei4-ao4-lei2,nr
發動者,13,fa1-dong4-zhe3,n
富陽,48,fu4-yang2,ns
富堪敵國,3,fu4-kan1-di2-guo2,i
翻譯片,2,fan1-yi4-pian4,l
複述,110,fu4-shu4,v
飯前,66,fan4-qian2,t
分散城市,3,fen1-san3-cheng2-shi4,n
奮然,3,fen4-ran2,d
翻場,3,fan1-chang3,n
封世子,2,feng1-shi4-zi,nr
方大林,28,fang1-da4-lin2,nr
封博望,3,feng1-bo2-wang4,nr
非必需區,3,fei1-bi4-xu1-qu1,l
負載量,3,fu4-zai4-liang4,n
風波,1354,feng1-bo1,n
範德彪,3,fan4-de2-biao1,nr
反聽收視,3,fan3-ting1-shou1-shi4,i
鋒面雨,3,feng1-mian4-yu3,i
分子尾,3,fen4-zi3-wei3,n
副州長,3,fu4-zhou1-zhang3,n
防鏽油,3,fang2-xiu4-you2,n
附著性,3,fu4-zhe-xing4,n
分佈模式,2,fen1-bu4-mo2-shi4,n
輔仁,90,fu3-ren2,nz
翻蓋,17,fan1-gai4,v
分對,3,fen1-dui4,d
粉絲湯,3,fen3-si1-tang1,i
反應時間,6,fan3-ying1-shi2-jian1,n
富馬酸,3,fu4-ma3-suan1,nz
粉劑,19,fen3-ji4,n
防颱,3,fang2-tai2,vn
副業產品,3,fu4-ye4-chan3-pin3,n
飛馳而去,3,fei1-chi2-er2-qu4,i
俯視圖,5,fu3-shi4-tu2,i
分理,14,fen1-li3,vn
傅裡葉,135,fu4-li3-ye4,nr
飛來石,3,fei1-lai2-shi2,nr
豐豫之,128,feng1-yu4-zhi1,nr
反義詞,19,fan3-yi4-ci2,n
幡然醒悟,14,fan1-ran2-xing3-wu4,l
複合性,9,fu4-he2-xing4,b
非常熱心,3,fei1-chang2-re4-xin1,b
非稅,2,fei1-shui4,n
房產業,3,fang2-chan3-ye4,n
蜂,1266,feng1,n
樊愛能,2,fan2-ai4-neng2,nr
夫子,91,fu1-zi3,n
浮薄,3,fu2-bo2,a
發木,3,fa1-mu4,n
防具,3,fang2-ju4,n
拊背扼喉,3,fu3-bei4-e4-hou2,l
發乎情,3,fa1-hu1-qing2,l
髮狀,3,fa4-zhuang4,n
房中鬥,3,fang2-zhong1-dou4,nr
法端,2,fa3-duan1,n
浮多,3,fu2-duo1,v
廢水處理,2,fei4-shui3-chu4-li3,n
蜂窠蟻穴,3,feng1-ke1-yi3-xue2,i
法拉奇,4,fa3-la1-qi2,nr
非洲獅,2,fei1-zhou1-shi1,ns
放牛班,3,fang4-niu2-ban1,v
翻起,3,fan1-qi3,v
弗洛爾,2,fu2-luo4-er3,nr
焚香禮拜,12,fen2-xiang1-li3-bai4,i
繁,1193,fan2,v
非來不可,3,fei1-lai2-bu4-ke3,d
非歉不可,3,fei1-qian4-bu4-ke3,v
府尊,3,fu3-zun1,n
繁榮,2081,fan2-rong2,a
方便之門,16,fang1-bian4-zhi1-men2,n
翻筋斗,3,fan1-jin1-dou3,i
撫背扼喉,3,fu3-bei4-e4-hou2,v
發嘔,3,fa1-ou3,v
弗蘭肯,13,fu2-lan2-ken3,nr
發議論,3,fa1-yi4-lun4,n
扶住,3,fu2-zhu4,v
分子病,7,fen4-zi3-bing4,n
非畫不可,3,fei1-hua4-bu4-ke3,i
防彈汽車,3,fang2-dan4-qi4-che1,n
反之,728,fan3-zhi1,c
方言矩行,3,fang1-yan2-ju3-xing2,i
浮靡,3,fu2-mi2,a
封國公,2,feng1-guo2-gong1,nr
氛霾,3,fen1-mai2,n
反經行權,3,fan3-jing1-xing2-quan2,n
否往泰來,3,fou3-wang3-tai4-lai2,i
法愈強,2,fa3-yu4-qiang2,nr
伏惟,2,fu2-wei2,nr
腹脹滿,3,fu4-zhang4-man3,n
芬,313,fen1,zg
梵唱,3,fan4-chang4,n
分館,21,fen1-guan3,n
法定性,2,fa3-ding4-xing4,n
紡絲,25,fang3-si1,n
廢墟,476,fei4-xu1,n
翻出去,3,fan1-chu1-qu4,i
放貸人,4,fang4-dai4-ren2,n
分星擘兩,3,fen1-xing1-bai1-liang3,nr
範比藤,2,fan4-bi3-teng2,nr
負氣,41,fu4-qi4,n
反分裂,3,fan3-fen1-lie4,i
非黨人士,19,fei1-dang3-ren2-shi4,n
浮誇風,64,fu2-kua1-feng1,nr
反補貼,3,fan3-bu3-tie1,v
肥力高,15,fei2-li4-gao1,n
服務類型,5,fu2-wu4-lei4-xing2,n
俛拾仰取,3,fu3-shi2-yang3-qu3,nr
封建性,35,feng1-jian4-xing4,nr
防鏽劑,6,fang2-xiu4-ji4,n
豐沛,116,feng1-pei4,a
放在心裡,3,fang4-zai4-xin1-li3,i
發春,3,fa1-chun1,vn
富商蓄賈,3,fu4-shang1-xu4-jia3,n
弗朗謝,2,fu2-lang3-xie4,nrt
芬鬱,3,fen1-yu4,n
紛至沓來,89,fen1-zhi4-da2-lai2,i
豐璋王子,2,feng1-zhang1-wang2-zi3,nr
福塔賈,2,fu2-ta3-jia3,nr
房貼,3,fang2-tie1,n
翻翻看,3,fan1-fan1-kan4,i
費爾南,15,fei4-er3-nan2,ns
焚書,30,fen2-shu1,v
奮飛,6,fen4-fei1,v
峰高,3,feng1-gao1,n
繁殖溫室,3,fan2-zhi2-wen1-shi4,n
馮宇輝,12,feng2-yu3-hui1,nr
番仔,3,fan1-zai3,ns
發下,3,fa1-xia4,v
附,2664,fu4,v
翻成,3,fan1-cheng2,v
範,843,fan4,nr
紡紗廠,29,fang3-sha1-chang3,n
糞門,3,fen4-men2,n
奉獻精神,3,feng4-xian4-jing1-shen2,i
封李定,2,feng1-li3-ding4,nr
覆上,3,fu4-shang4,v
風木之思,3,feng1-mu4-zhi1-si1,i
發音器官,3,fa1-yin1-qi4-guan1,l
複用技術,2,fu4-yong4-ji4-shu4,n
封伯封,4,feng1-bo2-feng1,nr
富士山,69,fu4-shi4-shan1,nr
發國難財,3,fa1-guo2-nan2-cai2,l
富室大家,3,fu4-shi4-da4-jia1,nr
腐敗問題,3,fu3-bai4-wen4-ti2,n
富農經濟,3,fu4-nong2-jing1-ji4,n
拂掉,3,fu2-diao4,v
鳧,49,fu2,zg
府南河畔,2,fu3-nan2-he2-pan4,ns
芳草園,3,fang1-cao3-yuan2,n
仿膳,8,fang3-shan4,v
楓香樹,2,feng1-xiang1-shu4,ns
紛論,3,fen1-lun4,n
費用減緩,3,fei4-yong4-jian3-huan3,i
方卓芬,2,fang1-zhuo2-fen1,nr
方先覺,5,fang1-xian1-jue2,nr
複用器,6,fu4-yong4-qi4,n
奮鬥史,7,fen4-dou4-shi3,l
翻案,86,fan1-an4,v
鵩,4,fu2,zg
費爾柴爾,3,fei4-er3-chai2-er3,ns
發付,3,fa1-fu4,vn
婦人之仁,26,fu4-ren2-zhi1-ren2,i
範偉贏,5,fan4-wei3-ying2,nr
範遙心,5,fan4-yao2-xin1,n
縛起來,3,fu4-qi3-lai2,n
拂,867,fu2,t
峰頂,181,feng1-ding3,n
反折射,3,fan3-zhe2-she4,v
赴試,3,fu4-shi4,v
飛盤,3,fei1-pan2,n
鯡,67,fei4,n
費正清,18,fei4-zheng4-qing1,nr
範德華,4,fan4-de2-hua2,nr
防寫,3,fang2-xie3,v
付點,3,fu4-dian3,n
浮雲蔽日,3,fu2-yun2-bi4-ri4,i
發堵,3,fa1-du3,v
簠,25,fu3,zg
蚨,56,fu2,x
福尼亞,6,fu2-ni2-ya4,ns
放棄,3181,fang4-qi4,v
發展史,511,fa1-zhan3-shi3,l
反滲透,9,fan3-shen4-tou4,nz
浮筆浪墨,3,fu2-bi3-lang4-mo4,i
鋒芒所向,3,feng1-mang2-suo3-xiang4,i
馮保頓,2,feng2-bao3-dun4,nr
放活,8,fang4-huo2,v
範曉萱,3,fan4-xiao3-xuan1,n
非凡地,3,fei1-fan2-de,z
方案設計,3,fang1-an4-she4-ji4,n
費萊克,2,fei4-lai2-ke4,nr
風箏節,13,feng1-zheng1-jie2,n
鳳凰琴,44,feng4-huang2-qin2,nr
反手,533,fan3-shou3,v
奉賢縣,3,feng4-xian2-xian4,ns
風際中,3,feng1-ji4-zhong1,n
封疆,158,feng1-jiang1,nr
發射能力,6,fa1-she4-neng2-li4,n
防好,3,fang2-hao3,v
風行一世,3,feng1-xing2-yi1-shi4,i
風雷動,3,feng1-lei2-dong4,n
弗蘭格爾,6,fu2-lan2-ge2-er3,nrt
放火燒山,8,fang4-huo3-shao1-shan1,i
服務局,11,fu2-wu4-ju2,n
福建,2179,fu2-jian4,ns
伏下去,3,fu2-xia4-qu4,t
痱,6,fei4,n
反應蒸發,3,fan3-ying1-zheng1-fa1,i
焚巢蕩穴,3,fen2-chao2-dang4-xue2,i
反水,13,fan3-shui3,v
非法性,3,fei1-fa3-xing4,n
發熱板,3,fa1-re4-ban3,n
浮淺,19,fu2-qian3,n
福相,16,fu2-xiang4,nr
防弊,3,fang2-bi4,v
分裂性,3,fen1-lie4-xing4,n
分格,3,fen1-ge2,n
飛閣流丹,3,fei1-ge2-liu2-dan1,n
發電能力,3,fa1-dian4-neng2-li4,l
馮伯爺,2,feng2-bo2-ye2,nr
放恣,3,fang4-zi4,i
煩噪,3,fan2-zao4,a
縫個,3,feng4-ge4,n
覆亡無日,3,fu4-wang2-wu2-ri4,i
輻射儀,10,fu2-she4-yi2,n
飯糰,33,fan4-tuan2,n
訪美,3,fang3-mei3,v
蜂窩,129,feng1-wo1,n
翻飛,112,fan1-fei1,v
峰谷,3,feng1-gu3,n
紡嫂,3,fang3-sao3,n
服飾網,3,fu2-shi4-wang3,n
非跑不可,3,fei1-pao3-bu4-ke3,l
伏流,37,fu2-liu2,n
付出勞動,3,fu4-chu1-lao2-dong4,l
封到,3,feng1-dao4,v
方城之戰,3,fang1-cheng2-zhi1-zhan4,nz
浮世繪,19,fu2-shi4-hui4,nr
發硬,3,fa1-ying4,a
封堵器,3,feng1-du3-qi4,l
富加德,3,fu4-jia1-de2,nr
封信遞,3,feng1-xin4-di4,nr
方言俚語,3,fang1-yan2-li3-yu3,v
費希爾,28,fei4-xi1-er3,nr
符在王,3,fu2-zai4-wang2,nr
範尼加,2,fan4-ni2-jia1,nr
風景圖片,3,feng1-jing3-tu2-pian4,n
分析樹,3,fen1-xi1-shu4,n
伐性之斧,3,fa2-xing4-zhi1-fu3,n
複診,10,fu4-zhen3,v
放刁,15,fang4-diao1,v
富拉尼,26,fu4-la1-ni2,nr
富商大賈,26,fu4-shang1-da4-jia3,nr
番茄花園,3,fan1-qie2-hua1-yuan2,n
覆巢,3,fu4-chao2,n
發氣,3,fa1-qi4,n
發貼,3,fa1-tie1,v
復員兵,6,fu4-yuan2-bing1,nt
夫婦,2729,fu1-fu4,n
風花雪月,45,feng1-hua1-xue3-yue4,i
風華絕代,8,feng1-hua2-jue2-dai4,i
風扇皮帶,3,feng1-shan4-pi2-dai4,n
方舟波,3,fang1-zhou1-bo1,nr
粉臘,3,fen3-la4,n
翡翠色,3,fei3-cui4-se4,n
附庸風雅,23,fu4-yong1-feng1-ya3,i
法工委,5,fa3-gong1-wei3,nt
糞壤,3,fen4-rang3,n
分佈負載,3,fen1-bu4-fu4-zai4,b
範先生,3,fan4-xian1-sheng1,nr
輻,130,fu2,v
防不勝防,104,fang2-bu4-sheng4-fang2,i
敷臉,3,fu1-lian3,v
福州大學,31,fu2-zhou1-da4-xue2,nt
富貴無常,3,fu4-gui4-wu2-chang2,i
芾,75,fei4,x
付之流水,3,fu4-zhi1-liu2-shui3,i
分界點,133,fen1-jie4-dian3,n
範柳原,2,fan4-liu3-yuan2,nr
復泳,3,fu4-yong3,vn
範植偉,3,fan4-zhi2-wei3,nr
佛蒙特州,7,fu2-meng2-te4-zhou1,ns
浮繁,3,fu2-fan2,a
凡事,307,fan2-shi4,n
放聲高歌,3,fang4-sheng1-gao1-ge1,i
分工協作,3,fen1-gong1-xie2-zuo4,n
付酬制度,3,fu4-chou2-zhi4-du4,l
分佈式文件系統,2,fen1-bu4-shi4-wen2-jian4-xi4-tong3,l
費工夫,14,fei4-gong1-fu1,n
肥強,3,fei2-qiang2,a
反唱,3,fan3-chang4,v
阜城縣,6,fu4-cheng2-xian4,ns
服務器返回,2,fu2-wu4-qi4-fan3-hui2,n
發覺到,3,fa1-jue2-dao4,l
飛行,4226,fei1-xing2,v
反老還童,3,fan3-lao3-hai2-tong2,l
反賊,243,fan3-zei2,n
伏暮末,4,fu2-mu4-mo4,nr
放任主義,3,fang4-ren4-zhu3-yi4,n
瘋得,3,feng1-de2,a
防腐,297,fang2-fu3,n
反猶太,3,fan3-you2-tai4,n
放著不管,3,fang4-zhe-bu4-guan3,l
複製件,5,fu4-zhi4-jian4,n
封隔液,3,feng1-ge2-ye4,l
發腫,3,fa1-zhong3,v
泛美,68,fan4-mei3,j
發短信,3,fa1-duan3-xin4,j
反避稅,3,fan3-bi4-shui4,l
紡錘形,87,fang3-chui2-xing2,n
封建,6694,feng1-jian4,a
附著齦,3,fu4-zhe-ken3,n
俌,509,fu3,zg
反千組,3,fan3-qian1-zu3,n
非交換環,3,fei1-jiao1-huan4-huan2,i
封魯國,3,feng1-lu3-guo2,nr
菲才寡學,3,fei1-cai2-gua3-xue2,nr
輻射阻抗,3,fu2-she4-zu3-kang4,n
非分之財,3,fei1-fen1-zhi1-cai2,l
發財,355,fa1-cai2,v
扶余縣,5,fu2-yu2-xian4,ns
房貸利率,3,fang2-dai4-li4-lv4,n
房屋產權,3,fang2-wu1-chan3-quan2,n
放像,3,fang4-xiang4,v
方口齊,2,fang1-kou3-qi2,nr
封口膜,3,feng1-kou3-mo2,n
分管,320,fen1-guan3,vn
法學系,2,fa3-xue2-xi4,n
防城港市,10,fang2-cheng2-gang3-shi4,ns
阜成路,3,fu4-cheng2-lu4,ns
副,33113,fu4,b
反應物,173,fan3-ying1-wu4,n
沸水,104,fei4-shui3,n
非常適合,8,fei1-chang2-shi4-he2,i
法德意,2,fa3-de2-yi4,nr
反諷,8,fan3-feng3,v
封周公,5,feng1-zhou1-gong1,nr
芳蹤,3,fang1-zong1,n
富家子弟,3,fu4-jia1-zi3-di4,nr
防寒防凍,3,fang2-han2-fang2-dong4,i
費達依,4,fei4-da2-yi1,nr
反煙,3,fan3-yan1,v
發燒時,3,fa1-shao1-shi2,n
非對稱,37,fei1-dui4-cheng1,n
非洲金融共同體法郎,8,fei1-zhou1-jin1-rong2-gong4-tong2-ti3-fa3-lang2,nz
楓丹白露,27,feng1-dan1-bai2-lu4,ns
父權制,18,fu4-quan2-zhi4,n
撫琴,57,fu3-qin2,ns
風景如畫,34,feng1-jing3-ru2-hua4,i
瘋瘋狂狂,3,feng1-feng1-kuang2-kuang2,n
馮元楨,2,feng2-yuan2-zhen1,nr
封君桓,2,feng1-jun1-huan2,nr
費厄潑賴,5,fei4-e4-po1-lai4,nr
豐筋多力,3,feng1-jin1-duo1-li4,nz
風雨不透,11,feng1-yu3-bu4-tou4,i
夫妻用品,3,fu1-qi1-yong4-pin3,n
翻了一番,3,fan1-le-yi1-fan1,i
福建林學院,13,fu2-jian4-lin2-xue2-yuan4,nt
風爐,3,feng1-lu2,n
分區蛋白,3,fen1-qu1-dan4-bai2,n
凡以田,2,fan2-yi3-tian2,nr
防洪堤,5,fang2-hong2-di1,n
返照回光,3,fan3-zhao4-hui2-guang1,i
發聲明,3,fa1-sheng1-ming2,l
奉節縣,12,feng4-jie2-xian4,ns
犯上,78,fan4-shang4,v
煩亂,79,fan2-luan4,a
馮愷章,7,feng2-kai3-zhang1,nr
蜂窩電話,3,feng1-wo1-dian4-hua4,n
襆,38,fu2,g
發育不全,3,fa1-yu4-bu4-quan2,l
妨主,3,fang2-zhu3,v
凡塵,12,fan2-chen2,nr
發佈權,259,fa1-bu4-quan2,n
憤世,3,fen4-shi4,v
發悶,3,fa1-men4,v
坊子區,3,fang1-zi-qu1,n
馮親王,2,feng2-qin1-wang2,nr
復涵,3,fu4-han2,v
封侯賜,2,feng1-hou2-ci4,nr
方位圖,3,fang1-wei4-tu2,n
服用藥,3,fu2-yong4-yao4,n
肺葉,19,fei4-ye4,n
反右,74,fan3-you4,v
風行雨散,3,feng1-xing2-yu3-san4,i
腐敗,2377,fu3-bai4,an
廢絲,3,fei4-si1,n
非線性,353,fei1-xian4-xing4,b
腐植土,3,fu3-zhi2-tu3,n
飛船,382,fei1-chuan2,n
負變差,3,fu4-bian4-cha4,n
鳳慶,2,feng4-qing4,nr
芳正離子,3,fang1-zheng4-li2-zi,n
飛廉草,3,fei1-lian2-cao3,nr
發酵酒,3,fa1-jiao4-jiu3,n
富豪統治,3,fu4-hao2-tong3-zhi4,nr
法煉鋅,4,fa3-lian4-xin1,nr
墳山,11,fen2-shan1,n
附屬綠地,3,fu4-shu3-lv4-de,n
放煙幕,3,fang4-yan1-mu4,n
分形共氣,3,fen1-xing2-gong4-qi4,l
返轡收帆,3,fan3-pei4-shou1-fan1,i
封頂,164,feng1-ding3,n
放流,270,fang4-liu2,v
發綠,7,fa1-lv4,v
福建人民出版社,4,fu2-jian4-ren2-min2-chu1-ban3-she4,nt
浮蹤浪跡,3,fu2-zong1-lang4-ji1,i
範,52,fan4,zg
紡織城,5,fang3-zhi1-cheng2,n
肥得魯兒,3,fei2-de2-lu3-er2,n
法老,123,fa3-lao3,n
封裝,112,feng1-zhuang1,v
風雨晦冥,3,feng1-yu3-hui4-ming2,i
副主編,3,fu4-zhu3-bian1,n
鳳台,15,feng4-tai2,ns
分岔係數,3,fen1-cha4-xi4-shu4,l
剕,12,fei4,zg
分流,1329,fen1-liu2,n
放射性,647,fang4-she4-xing4,n
浮渣,2,fu2-zha1,n
發蹤指使,3,fa1-zong1-zhi3-shi3,nz
氟化鋰,2,fu2-hua4-li3,nz
非常複雜,3,fei1-chang2-fu4-za2,b
法範疇,2,fa3-fan4-chou2,nr
斐然成章,3,fei3-ran2-cheng2-zhang1,ns
封山育林,12,feng1-shan1-yu4-lin2,nr
斧頭,182,fu3-tou2,n
奮筆疾書,18,fen4-bi3-ji2-shu1,i
負乘致寇,3,fu4-cheng2-zhi4-kou4,i
廢然,3,fei4-ran2,b
反裝甲,3,fan3-zhuang1-jia3,l
婦產科,129,fu4-chan3-ke1,n
鳳泊鸞漂,3,feng4-po1-luan2-piao4,nr
紛紛籍籍,3,fen1-fen1-ji2-ji2,n
返美,3,fan3-mei3,v
負恩昧良,3,fu4-en1-mei4-liang2,i
富貴不能淫,5,fu4-gui4-bu4-neng2-yin2,i
費爾康,2,fei4-er3-kang1,nr
飛亞達,4,fei1-ya4-da2,nz
福建網,3,fu2-jian4-wang3,nz
分散主義,2,fen1-san4-zhu3-yi4,n
放,15161,fang4,v
封國樑,3,feng1-guo2-liang2,nr
服刑人員,3,fu2-xing2-ren2-yuan2,n
富浠夥,3,fu4-xi1-huo3,nr
夫婿,41,fu1-xu4,n
副科長,3,fu4-ke1-zhang3,n
房奴,4,fang2-nu2,n
福府,4,fu2-fu3,n
縫下,3,feng4-xia4,n
法律常識,3,fa3-lv4-chang2-shi2,n
敷掉,3,fu1-diao4,v
附表,21,fu4-biao3,n
服,1095,fu2,v
飛狐,79,fei1-hu2,nz
放賑,3,fang4-zhen4,l
服務端,25,fu2-wu4-duan1,n
扶遠縣,3,fu2-yuan3-xian4,ns
佛樂,8,fu2-le4,nz
福至心靈,7,fu2-zhi4-xin1-ling2,nr
負俗之譏,3,fu4-su2-zhi1-ji1,i
防汙,5,fang2-wu1,v
風聲鶴唳,22,feng1-sheng1-he4-li4,i
峰頭,3,feng1-tou2,n
非遊覽區,3,fei1-you2-lan3-qu1,n
浮華世界,3,fu2-hua2-shi4-jie4,nz
負團費,3,fu4-tuan2-fei4,n
風致,102,feng1-zhi4,n
飯豆,3,fan4-dou4,n
扶助金,3,fu2-zhu4-jin1,n
否決權,75,fou3-jue2-quan2,v
腐胺,3,fu3-an4,nz
發至,3,fa1-zhi4,v
發聾振聵,3,fa1-long2-zhen4-kui4,i
佛拉芒,3,fu2-la1-mang2,n
服裝網,3,fu2-zhuang1-wang3,n
匪方,3,fei3-fang1,n
奮力,625,fen4-li4,d
肥馬輕裘,3,fei2-ma3-qing1-qiu2,n
法律文書,3,fa3-lv4-wen2-shu1,nr
方國珍,29,fang1-guo2-zhen1,nr
豐澤區,3,feng1-ze2-qu1,nr
費者協會,3,fei4-zhe3-xie2-hui4,n
風向標,50,feng1-xiang4-biao1,n
風池穴,10,feng1-chi2-xue2,n
蜂群,66,feng1-qun2,n
非法手段,3,fei1-fa3-shou3-duan4,n
複詞,3,fu4-ci2,n
輔導,471,fu3-dao3,vn
複數的模,3,fu4-shu4-de-mo2,l
富而不驕,3,fu4-er2-bu4-jiao1,i
發交,3,fa1-jiao1,v
風聲水起,3,feng1-sheng1-shui3-qi3,i
馮寶寶,3,feng2-bao3-bao3,nr
佛土,3,fu2-tu3,nz
福利社,3,fu2-li4-she4,nt
浮語虛辭,3,fu2-yu3-xu1-ci2,i
範瘋子,2,fan4-feng1-zi,nr
付款處,3,fu4-kuan3-chu4,l
房學度,2,fang2-xue2-du4,n
飛院,2,fei1-yuan4,n
凡全真,2,fan2-quan2-zhen1,nr
凡百一新,3,fan2-bai3-yi1-xin1,i
范陽高,2,fan4-yang2-gao1,nr
反侵略戰,3,fan3-qin1-lve4-zhan4,n
豐田佳美,3,feng1-tian2-jia1-mei3,nr
墳典,3,fen2-dian3,n
粉裝玉琢,3,fen3-zhuang1-yu4-zhuo2,i
復舊如初,3,fu4-jiu4-ru2-chu1,l
蜂房蟻穴,3,feng1-fang2-yi3-xue2,n
飯蔬飲水,3,fan4-shu1-yin3-shui3,i
付諸一炬,3,fu4-zhu1-yi1-ju4,i
袱,315,fu2,g
弗拉米尼,2,fu2-la1-mi3-ni2,nrt
奉勸,50,feng4-quan4,v
豐神異彩,3,feng1-shen2-yi4-cai3,i
罰踢,3,fa2-ti1,n
防震措施,3,fang2-zhen4-cuo4-shi1,n
富納富提,5,fu4-na4-fu4-ti2,nr
肺水腫,58,fei4-shui3-zhong3,n
扶危濟急,3,fu2-wei1-ji4-ji2,i
鳳來雞,2,feng4-lai2-ji1,nr
馮世倫,16,feng2-shi4-lun2,nr
發予,3,fa1-yu3,v
非婚,3,fei1-hun1,v
傅崇碧,19,fu4-chong2-bi4,nr
法洛斯,13,fa3-luo4-si1,ns
服鎮靜劑,3,fu2-zhen4-jing4-ji4,n
法測定,3,fa3-ce4-ding4,n
菲政府,2,fei1-zheng4-fu3,nt
弗利托,2,fu2-li4-tuo1,nrt
風悽月冷,3,feng1-qi1-yue4-leng3,i
附上去,3,fu4-shang4-qu4,v
分蜜機,3,fen1-mi4-ji1,n
弗裡茨,9,fu2-li3-ci2,nrt
放洋,3,fang4-yang2,nrfg
翻砂,8,fan1-sha1,n
紛紛,4973,fen1-fen1,d
法律學系,3,fa3-lv4-xue2-xi4,n
分佈圖,48,fen1-bu4-tu2,n
樊大哥,4,fan2-da4-ge1,nr
非磨不可,3,fei1-mo2-bu4-ke3,i
煩心事,31,fan2-xin1-shi4,n
夫婦關係,3,fu1-fu4-guan1-xi4,n
撫州,54,fu3-zhou1,ns
副行長,3,fu4-xing2-zhang3,n
負數,72,fu4-shu4,n
分辨善惡,3,fen1-bian4-shan4-e4,i
分批操作,3,fen1-pi1-cao1-zuo4,l
翻臉不認人,28,fan1-lian3-bu4-ren4-ren2,l
芬尼,25,fen1-ni2,nrt
反對,9366,fan3-dui4,d
風化場所,3,feng1-hua4-chang3-suo3,n
分清是非,3,fen1-qing1-shi4-fei1,l
服務程序,8,fu2-wu4-cheng2-xu4,n
副根,3,fu4-gen1,n
分生孢子,3,fen1-sheng1-bao1-zi,n
奉新,15,feng4-xin1,v
佛燈,3,fu2-deng1,nz
父母親,125,fu4-mu3-qin1,n
反躬自責,3,fan3-gong1-zi4-ze2,i
弗爾索夫,3,fu2-er3-suo3-fu1,nrt
方毓棠,2,fang1-yu4-tang2,nr
分身乏術,3,fen1-shen1-fa2-shu4,n
費凌道,7,fei4-ling2-dao4,nr
分頭,384,fen1-tou2,v
法爾,12,fa3-er3,ns
芳馨,3,fang1-xin1,n
非住宅,3,fei1-zhu4-zhai2,n
分國,3,fen1-guo2,n
蕃殖,3,fan1-zhi2,v
發育條件,3,fa1-yu4-tiao2-jian4,l
弗里茲,6,fu2-li3-zi1,nr
防偽標誌,3,fang2-wei3-biao1-zhi4,n
服務網,10,fu2-wu4-wang3,n
伏在石,2,fu2-zai4-shi2,nr
房山區,36,fang2-shan1-qu1,ns
放大,740,fang4-da4,v
飛英塔,4,fei1-ying1-ta3,nr
粉拳,3,fen3-quan2,n
風格,3758,feng1-ge2,n
放牛吃草,3,fang4-niu2-chi1-cao3,l
偩,14,fu4,zg
福壽康寧,3,fu2-shou4-kang1-ning2,nr
奮勇前進,3,fen4-yong3-qian2-jin4,i
風扇,115,feng1-shan4,n
放縱馳蕩,3,fang4-zong4-chi2-dang4,i
鳳尾竹,2,feng4-wei3-zhu2,nr
方銳,3,fang1-rui4,a
法齊,3,fa3-qi2,ns
非技術,11,fei1-ji4-shu4,n
風蕭蕭,3,feng1-xiao1-xiao1,i
婦女幹部,3,fu4-nv3-gan4-bu4,n
反方,23,fan3-fang1,n
分散開來,3,fen1-san3-kai1-lai2,i
縫釦子,3,feng4-kou4-zi,v
焚琴鬻鶴,3,fen2-qin2-yu4-he4,i
輔導處,3,fu3-dao3-chu4,n
鳳陽路,3,feng4-yang2-lu4,nr
伐木工人,3,fa2-mu4-gong1-ren2,n
弗羅林,2,fu2-luo2-lin2,nr
分指,3,fen1-zhi3,n
復闢,467,fu4-pi4,v
瘋語,3,feng1-yu3,n
妨,100,fang2,zg
防黴劑,3,fang2-mei2-ji4,n
範向陽,4,fan4-xiang4-yang2,nr
帆布,113,fan1-bu4,n
法眼宗,2,fa3-yan3-zong1,nr
芳華虛度,3,fang1-hua2-xu1-du4,n
富貴竹,3,fu4-gui4-zhu2,nr
豐功大業,3,feng1-gong1-da4-ye4,i
分過,3,fen1-guo4,v
翻腸倒肚,3,fan1-chang2-dao4-du4,i
鳳爪,3,feng4-zhao3,nr
方竹,5,fang1-zhu2,n
放暗箭,4,fang4-an4-jian4,l
分香賣履,3,fen1-xiang1-mai4-lv3,n
發白,160,fa1-bai2,v
反演,33,fan3-yan3,vn
福祿堂,2,fu2-lu4-tang2,nr
夫子自道,2,fu1-zi3-zi4-dao4,n
份額油,3,fen4-e2-you2,n
罰跳,3,fa2-tiao4,v
煩優,3,fan2-you1,v
分牙術,3,fen1-ya2-shu4,n
放暑假,3,fang4-shu3-jia4,l
方掬芬,5,fang1-ju1-fen1,nr
發向,3,fa1-xiang4,v
發改委,3,fa1-gai3-wei3,j
傅元天,2,fu4-yuan2-tian1,nr
敷出,3,fu1-chu1,v
腹飽萬言,3,fu4-bao3-wan4-yan2,i
分銷商,35,fen1-xiao1-shang1,n
分茅胙土,3,fen1-mao2-zuo4-tu3,vn
分配不公,3,fen1-pei4-bu4-gong1,n
非洲法郎,27,fei1-zhou1-fa3-lang2,ns
福克,25,fu2-ke4,ns
封邱門,3,feng1-qiu1-men2,nr
