chinese,frequency,pinyin,posseg
小邊,3,xiao3-bian1,n
銷釘,3,xiao1-ding1,n
削,1411,xue1,zg
小老虎,3,xiao3-lao3-hu3,nr
西居昂,3,xi1-ju1-ang2,nr
辛根,2,xin1-gen1,nz
謝爾蓋,34,xie4-er3-gai4,nr
新一代,3,xin1-yi2-dai4,t
信息網,391,xin4-xi1-wang3,n
西文系,3,xi1-wen2-xi4,nr
殉名,3,xun4-ming2,v
虛辭,3,xu1-ci2,v
卸貨,31,xie4-huo4,v
心痛,196,xin1-tong4,n
肖伯納,3,xiao4-bo2-na4,nr
尋骨風,3,xun2-gu3-feng1,nr
鄉氣,3,xiang1-qi4,n
羞明,10,xiu1-ming2,a
宣導,3,xuan1-dao3,vn
西毒,3,xi1-du2,nz
宣王轉,2,xuan1-wang2-zhuan3,nr
玄德分,3,xuan2-de2-fen1,nr
孝明帝,19,xiao4-ming2-di4,nr
信義國小,3,xin4-yi4-guo2-xiao3,n
玄悲大師,9,xuan2-bei1-da4-shi1,nr
現,9,xian4,zg
行將完成,3,xing2-jiang1-wan2-cheng2,nr
徐新玉,3,xu2-xin1-yu4,nr
西至,3,xi1-zhi4,ns
謝方立,12,xie4-fang1-li4,nr
息錢,3,xi1-qian2,n
薛修義,2,xue1-xiu1-yi4,nr
修理工,15,xiu1-li3-gong1,n
玄幫主,3,xuan2-bang1-zhu3,nr
蓄積物,3,xu4-ji1-wu4,n
行楷,3,xing2-kai3,n
玄德接,2,xuan2-de2-jie1,nr
響叮噹,3,xiang3-ding1-dang1,i
心知肚明,48,xin1-zhi1-du4-ming2,i
刑部公,2,xing2-bu4-gong1,nr
香薰,16,xiang1-xun1,nr
休謨,3,xiu1-mo2,ns
消息人士,3,xiao1-xi1-ren2-shi4,n
瞎子摸象,3,xia1-zi-mo1-xiang4,n
邪不敵正,3,xie2-bu4-di2-zheng4,i
相國之,2,xiang1-guo2-zhi1,nr
徐榮新,2,xu2-rong2-xin1,nr
吸光,3,xi1-guang1,n
喜笑顏開,36,xi3-xiao4-yan2-kai1,i
心中有鬼,3,xin1-zhong1-you3-gui3,i
薰染,3,xun1-ran3,v
血尿,80,xue4-niao4,n
西樵,4,xi1-qiao2,nrt
辛虎,2,xin1-hu3,nz
新車型,3,xin1-che1-xing2,n
新海,16,xin1-hai3,ns
細細地,71,xi4-xi4-de,z
選冶,3,xuan3-ye3,v
許成,5,xu3-cheng2,m
吸收體,5,xi1-shou1-ti3,n
小燕兒,2,xiao3-yan4-er2,nr
相殘,22,xiang1-can2,v
徐韻秋,29,xu2-yun4-qiu1,nr
嚇破膽,3,xia4-po4-dan3,v
畜牧學,3,xu4-mu4-xue2,n
相紙,4,xiang1-zhi3,v
挾權倚勢,3,xie2-quan2-yi3-shi4,i
新汶,5,xin1-wen4,nz
系統學,31,xi4-tong3-xue2,n
行天,7,xing2-tian1,n
西涼樂,3,xi1-liang2-le4,nr
西里村,5,xi1-li3-cun1,ns
宣告有罪,3,xuan1-gao4-you3-zui4,n
新警察,3,xin1-jing3-cha2,n
席豐履,2,xi2-feng1-lv3,nr
尋聲,10,xun2-sheng1,v
縣鎮,3,xian4-zhen4,n
先聲,64,xian1-sheng1,d
習得白,2,xi2-de2-bai2,nr
香菸盒,6,xiang1-yan1-he2,n
西沙,233,xi1-sha1,ns
新景點,22,xin1-jing3-dian3,n
巷戰,190,xiang4-zhan4,n
血河,3,xue4-he2,n
小彭雲,2,xiao3-peng2-yun2,nr
西皮,23,xi1-pi2,n
詢問者,4,xun2-wen4-zhe3,n
西和,40,xi1-he2,ns
辛辣詭異,3,xin1-la4-gui3-yi4,nr
選人,190,xuan3-ren2,n
悉尼歌劇院,12,xi1-ni2-ge1-ju4-yuan4,nt
閒工夫,24,xian2-gong1-fu1,n
兄弟鬩牆,6,xiong1-di4-xi4-qiang2,i
小頭鬼,3,xiao3-tou2-gui3,n
胸腹,129,xiong1-fu4,n
信任危機,3,xin4-ren4-wei1-ji1,n
信息化,1348,xin4-xi1-hua4,n
薛傳薪,243,xue1-chuan2-xin1,nr
鄉愁,14,xiang1-chou2,n
焮,6,xin4,zg
徐之明,3,xu2-zhi1-ming2,nr
新火星人,3,xin1-huo3-xing1-ren2,n
西塔爾琴,2,xi1-ta3-er3-qin2,nr
軒軒甚得,3,xuan1-xuan1-shen2-de2,i
辛勤工作,3,xin1-qin2-gong1-zuo4,n
西行漫記,8,xi1-xing2-man4-ji4,n
小范,3,xiao3-fan4,n
血氣,95,xue4-qi4,n
閒渡,3,xian2-du4,v
新一佳,3,xin1-yi1-jia1,nz
纖瘦,9,xian1-shou4,a
刑天氏,2,xing2-tian1-shi4,nr
薪餉,9,xin1-xiang3,n
行星,703,xing2-xing1,n
秀麗,910,xiu4-li4,a
修橋,12,xiu1-qiao2,nr
嚮往,1218,xiang4-wang3,d
小戲,64,xiao3-xi4,n
心小志大,3,xin1-xiao3-zhi4-da4,nr
洗頭,91,xi3-tou2,v
現實鬥爭,3,xian4-shi2-dou4-zheng1,n
相護,9,xiang1-hu4,v
喜劇色彩,3,xi3-ju4-se4-cai3,n
小賣部,28,xiao3-mai4-bu4,n
俠行,3,xia2-xing2,n
新知,36,xin1-zhi1,n
薟,7,xian1,x
賢伉儷,3,xian2-kang4-li4,nr
小型汽車,3,xiao3-xing2-qi4-che1,n
遐邇,23,xia2-er3,n
邢州,14,xing2-zhou1,ns
心血,524,xin1-xue4,n
息事,3,xi1-shi4,n
學問家,17,xue2-wen4-jia1,n
下墜球,3,xia4-zhui4-qiu2,n
吸出,3,xi1-chu1,v
徐以顯,231,xu2-yi3-xian3,nr
相移,10,xiang1-yi2,v
洗頭髮,3,xi3-tou2-fa4,i
行刑隊,8,xing2-xing2-dui4,n
玄德備,2,xuan2-de2-bei4,nr
行憲國民,3,xing2-xian4-guo2-min2,n
下體,77,xia4-ti3,n
性科學,3,xing4-ke1-xue2,n
鹹認為,3,xian2-ren4-wei4,n
相習成風,3,xiang1-xi2-cheng2-feng1,n
賢良方正,9,xian2-liang2-fang1-zheng4,i
性技巧,3,xing4-ji4-qiao3,n
系列機,8,xi4-lie4-ji1,n
西漢時代,3,xi1-han4-shi2-dai4,nr
心意相投,3,xin1-yi4-xiang1-tou2,i
西陸網,3,xi1-lu4-wang3,n
新鮮空氣,3,xin1-xian1-kong1-qi4,nt
雪地冰天,3,xue3-de-bing1-tian1,ns
新面貌,3,xin1-mian4-mao4,nz
西國圖,2,xi1-guo2-tu2,nr
興農網,3,xing4-nong2-wang3,nz
新舊體制,3,xin1-jiu4-ti3-zhi4,n
心肌梗死,83,xin1-ji1-geng3-si3,n
新平縣,2,xin1-ping2-xian4,ns
許嘉璐,271,xu3-jia1-lu4,nr
寫真照,2,xie3-zhen1-zhao4,n
巡展,31,xun2-zhan3,vn
銷行,6,xiao1-xing2,vn
下崗人員,3,xia4-gang3-ren2-yuan2,n
仙后座,23,xian1-hou4-zuo4,n
蕭灼基,2,xiao1-zhuo2-ji1,nr
細分,183,xi4-fen1,n
吸塵系統,3,xi1-chen2-xi4-tong3,l
辛丑,196,xin1-chou3,nr
心緒如麻,3,xin1-xu4-ru2-ma2,i
徐霞客,332,xu2-xia2-ke4,nr
星島,10,xing1-dao3,n
小閣兒,2,xiao3-ge2-er2,nr
戲服,3,xi4-fu2,n
許再履,2,xu3-zai4-lv3,nr
象耕鳥耘,3,xiang4-geng1-niao3-yun2,n
下月,90,xia4-yue4,t
尋點兒,2,xun2-dian3-er2,nr
寫錯字,3,xie3-cuo4-zi4,n
掀倒,3,xian1-dao4,v
下移,43,xia4-yi2,v
縣轄市,3,xian4-xia2-shi4,n
雪具,3,xue3-ju4,n
新事新辦,3,xin1-shi4-xin1-ban4,nz
線膨脹,4,xian4-peng2-zhang4,l
斜著,3,xie2-zhe,n
學術討論,3,xue2-shu4-tao3-lun4,n
細網,3,xi4-wang3,n
小人物,63,xiao3-ren2-wu4,n
稀奇,147,xi1-qi2,a
系綜理論,3,xi4-zong1-li3-lun4,n
謝金德,2,xie4-jin1-de2,nr
下陸區,257,xia4-lu4-qu1,n
系統啟動,4,xi4-tong3-qi3-dong4,l
徐爵朝,2,xu2-jue2-chao2,nr
修飾字,3,xiu1-shi4-zi4,n
小友楊,3,xiao3-you3-yang2,nr
繡線菊,3,xiu4-xian4-ju2,n
徐洪鐸,2,xu2-hong2-duo2,nr
循名責實,3,xun2-ming2-ze2-shi2,l
纖毛蟲,12,xian1-mao2-chong2,n
香坊,3,xiang1-fang1,ns
纖腰,3,xian1-yao1,n
徇私,35,xun4-si1,v
戲考,3,xi4-kao3,v
現役軍人,3,xian4-yi4-jun1-ren2,n
徐志純,257,xu2-zhi4-chun2,nr
禊,4,xi4,g
信訪工作,3,xin4-fang3-gong1-zuo4,n
箱門,3,xiang1-men2,n
旋轉乾坤,3,xuan2-zhuan3-qian2-kun1,i
仙霞,12,xian1-xia2,n
殉情,43,xun4-qing2,n
小石子,3,xiao3-shi2-zi,nr
曦,169,xi1,nr
消協,28,xiao1-xie2,v
現象界,3,xian4-xiang4-jie4,n
襲擊者,20,xi2-ji1-zhe3,n
徐子桐,6,xu2-zi-tong2,nr
小嚐,3,xiao3-chang2,z
銷燬,316,xiao1-hui3,v
旋壓,4,xuan2-ya1,n
漵浦,6,xu4-pu3,ns
豨,19,xi1,n
消費,5133,xiao1-fei4,vn
蟹青,3,xie4-qing1,n
小西天,3,xiao3-xi1-tian1,nr
徐家華,3,xu2-jia1-hua2,nr
性取向,3,xing4-qu3-xiang4,n
星夢,3,xing1-meng4,nz
刑措不用,3,xing2-cuo4-bu4-yong4,n
喜怒哀樂,89,xi3-nu4-ai1-le4,i
小湯山,6,xiao3-tang1-shan1,nr
溪水,236,xi1-shui3,n
系統目錄,2,xi4-tong3-mu4-lu4,n
邪路,25,xie2-lu4,n
行成於思,3,xing2-cheng2-yu2-si1,l
信達資產管理公司,2,xin4-da2-zi1-chan3-guan3-li3-gong1-si1,nt
憲政時期,3,xian4-zheng4-shi2-qi1,n
橡膠草,3,xiang4-jiao1-cao3,n
喜獲,10,xi3-huo4,v
下瀉,13,xia4-xie4,v
醒過來,3,xing3-guo4-lai2,l
寫真,53,xie3-zhen1,v
鹹鹵,3,xian2-lu3,n
系列小說,3,xi4-lie4-xiao3-shuo1,n
雪松林,2,xue3-song1-lin2,nr
需氧量,17,xu1-yang3-liang4,n
西向東,706,xi1-xiang4-dong1,nr
小眼,74,xiao3-yan3,n
心臟,1338,xin1-zang4,n
下柬,3,xia4-jian3,n
下載點,3,xia4-zai4-dian3,n
仙都,88,xian1-du1,ns
喜形於色,55,xi3-xing2-yu2-se4,i
檄文,140,xi2-wen2,n
吸毒者,22,xi1-du2-zhe3,n
徐中舒,16,xu2-zhong1-shu1,nr
心急如焚,67,xin1-ji2-ru2-fen2,i
向永曆,3,xiang4-yong3-li4,nr
軒昂氣宇,3,xuan1-ang2-qi4-yu3,nr
鮮碧樓,2,xian1-bi4-lou2,nr
興平,29,xing4-ping2,ns
西王慶,2,xi1-wang2-qing4,nr
西戎州,2,xi1-rong2-zhou1,nr
信宜縣,14,xin4-yi2-xian4,ns
消導藥,4,xiao1-dao3-yao4,n
西方式,20,xi1-fang1-shi4,nr
陷於,739,xian4-yu2,v
凶多吉少,112,xiong1-duo1-ji2-shao3,i
西蒙斯頓,2,xi1-meng2-si1-dun4,ns
謝培哲,3,xie4-pei2-zhe2,nr
希區柯克,3,xi1-qu1-ke1-ke4,nz
先河後海,3,xian1-he2-hou4-hai3,i
小鞋穿,3,xiao3-xie2-chuan1,nz
旋覆花,2,xuan2-fu4-hua1,i
暹,57,xian1,ns
攜手,421,xie2-shou3,v
徐州網,3,xu2-zhou1-wang3,nr
小黑裙,3,xiao3-hei1-qun2,nr
岫,158,xiu4,ns
先進人物,3,xian1-jin4-ren2-wu4,n
新餓鄉,3,xin1-e4-xiang1,n
洗劫一空,18,xi3-jie2-yi1-kong1,i
鰼,14,xi2,zg
向遼軍,4,xiang4-liao2-jun1,nr
學兵,16,xue2-bing1,n
性工作者,3,xing4-gong1-zuo4-zhe3,n
消火栓,6,xiao1-huo3-shuan1,n
線管,3,xian4-guan3,n
信標,32,xin4-biao1,n
斜井,23,xie2-jing3,n
宣威,14,xuan1-wei1,nr
香油錢,3,xiang1-you2-qian2,n
徐克俊,256,xu2-ke4-jun4,nr
熊蛇丸,11,xiong2-she2-wan2,nr
蕭子蔚,13,xiao1-zi-wei4,nr
尋流逐末,3,xun2-liu2-zhu2-mo4,i
協心戮力,3,xie2-xin1-lu4-li4,i
先驅新黨,7,xian1-qu1-xin1-dang3,n
向東流,19,xiang4-dong1-liu2,nr
盱衡厲色,3,xu1-heng2-li4-se4,nr
襄垣,29,xiang1-yuan2,ns
吸積,23,xi1-ji1,v
向新月,2,xiang4-xin1-yue4,nr
修護露,3,xiu1-hu4-lu4,nr
小會,3,xiao3-hui4,n
徐高棟,256,xu2-gao1-dong4,nr
笑紋,8,xiao4-wen2,n
醯胺,175,xi1-an4,n
小夥子,3,xiao3-huo3-zi,v
新聞聯播,3,xin1-wen2-lian2-bo1,nz
現役,784,xian4-yi4,n
稀土,162,xi1-tu3,n
炫目,29,xuan4-mu4,v
熊貓兒,3,xiong2-mao1-er2,nr
信箱地址,3,xin4-xiang1-di4-zhi3,n
宣府曰,2,xuan1-fu3-yue1,nr
小孌童,9,xiao3-luan2-tong2,nr
相映紅,7,xiang1-ying4-hong2,nr
新興,1215,xin1-xing4,b
星爸,3,xing1-ba4,n
新秦中,3,xin1-qin2-zhong1,nz
小有成就,3,xiao3-you3-cheng2-jiu4,i
溴化乙錠,3,xiu4-hua4-yi3-ding4,nz
喧騰聲,3,xuan1-teng2-sheng1,i
下巴頰,3,xia4-ba1-jia2,n
休學在家,3,xiu1-xue2-zai4-jia1,n
戲評,3,xi4-ping2,n
絢爛歸於,3,xuan4-lan4-gui1-yu2,l
形具神生,3,xing2-ju4-shen2-sheng1,l
洩,1021,xie4,zg
笑話網,3,xiao4-hua4-wang3,n
虛空,121,xu1-kong1,n
小腳趾頭,3,xiao3-jiao3-zhi3-tou2,n
挾天子以,3,xie2-tian1-zi-yi3,i
杏範,2,xing4-fan4,n
消氣,39,xiao1-qi4,n
稀稀拉拉,35,xi1-xi1-la1-la1,z
心狠手毒,2,xin1-hen3-shou3-du2,l
相混,3,xiang1-hun4,v
囍喜喜,3,xi3-xi3-xi3,z
栩栩如生,145,xu3-xu3-ru2-sheng1,i
橡皮球,5,xiang4-pi2-qiu2,n
行俠仗義,92,xing2-xia2-zhang4-yi4,n
香榧,20,xiang1-fei3,n
橡木葉,3,xiang4-mu4-ye4,n
雪花,395,xue3-hua1,n
學富五年,3,xue2-fu4-wu3-nian2,i
心腦,9,xin1-nao3,n
謝萬謝,3,xie4-wan4-xie4,nr
修土菲,2,xiu1-tu3-fei1,nr
幸福村,16,xing4-fu2-cun1,nr
薟,41,xian1,zg
曉色,5,xiao3-se4,nr
小趾,4,xiao3-zhi3,n
血液癌,3,xue4-ye4-ai2,n
性本能,3,xing4-ben3-neng2,n
新沙鄉鎮,2,xin1-sha1-xiang1-zhen4,ns
杴,2,xian1,zg
向問天,3,xiang4-wen4-tian1,nr
鹹水湖,80,xian2-shui3-hu2,ns
析,845,xi1,vg
虛無縹渺,3,xu1-wu2-piao3-miao3,i
徐東海,2,xu2-dong1-hai3,nr
寫成,764,xie3-cheng2,v
洗來,3,xi3-lai2,v
行不通,157,xing2-bu4-tong1,v
洗過,3,xi3-guo4,v
向來,1360,xiang4-lai2,v
攜出,3,xie2-chu1,v
迅猛發展,3,xun4-meng3-fa1-zhan3,i
懸崖峭壁,75,xuan2-ya2-qiao4-bi4,i
新開設,3,xin1-kai1-she4,l
餉,563,xiang3,n
小神通,3,xiao3-shen2-tong1,nr
稀土元素,58,xi1-tu3-yuan2-su4,l
虛報冒領,3,xu1-bao4-mao4-ling3,i
巡航速度,3,xun2-hang2-su4-du4,n
學究天人,8,xue2-jiu1-tian1-ren2,n
小瓶,3,xiao3-ping2,n
西印度聯,3,xi1-yin4-du4-lian2,nt
心血瘀阻,5,xin1-xue4-yu1-zu3,n
夏侯楙,3,xia4-hou2-mao4,ns
惜別會,3,xi1-bie2-hui4,nr
學舍,3,xue2-she3,n
畜牧,579,xu4-mu4,n
小公共,5,xiao3-gong1-gong4,b
小女生,3,xiao3-nv3-sheng1,nr
小曲,118,xiao3-qu3,n
希薩諾,4,xi1-sa4-nuo4,nr
新頁面,3,xin1-ye4-mian4,n
小球兒,4,xiao3-qiu2-er2,n
小說迷,3,xiao3-shuo1-mi2,i
相囑,3,xiang1-zhu3,v
笑窩,2,xiao4-wo1,n
衖堂,3,xiang4-tang2,z
下不去,3,xia4-bu4-qu4,v
向陽處,9,xiang4-yang2-chu4,nr
銷售網,7,xiao1-shou4-wang3,n
肖邦,70,xiao4-bang1,nr
休刊,3,xiu1-kan1,v
銷售主管,3,xiao1-shou4-zhu3-guan3,n
星馳電走,3,xing1-chi2-dian4-zou3,i
西門慶,3,xi1-men2-qing4,ns
形勝,3,xing2-sheng4,v
新方數碼,3,xin1-fang1-shu4-ma3,n
信眾,11,xin4-zhong4,n
鄉書難寄,3,xiang1-shu1-nan2-ji4,n
悉索敝賦,3,xi1-suo3-bi4-fu4,l
驍將,72,xiao1-jiang1,n
形象化,42,xing2-xiang4-hua4,n
學校地址,3,xue2-xiao4-di4-zhi3,n
細緻,695,xi4-zhi4,a
荇,16,xing4,x
宣政殿,5,xuan1-zheng4-dian4,nr
憲法學,33,xian4-fa3-xue2,nt
須,8997,xu1,d
凶服,3,xiong1-fu2,a
小喇叭,3,xiao3-la3-ba1,n
軒笑笑,2,xuan1-xiao4-xiao4,nr
西藏自治區交通廳,2,xi1-cang2-zi4-zhi4-qu1-jiao1-tong1-ting1,nt
謝米亞,6,xie4-mi3-ya4,nr
向量場,3,xiang4-liang4-chang3,n
下樓,435,xia4-lou2,v
新路海,3,xin1-lu4-hai3,ns
信道編碼,3,xin4-dao4-bian1-ma3,n
小錢,99,xiao3-qian2,n
玄言詩,12,xuan2-yan2-shi1,nr
細嫩皮膚,3,xi4-nen4-pi2-fu1,n
西魏,190,xi1-wei4,t
醯疊氮,3,xi1-die2-dan4,n
相忘,3,xiang1-wang4,v
釁起蕭牆,3,xin4-qi3-xiao1-qiang2,nr
行業新聞,3,xing2-ye4-xin1-wen2,n
習作簿,3,xi2-zuo4-bu4,n
軒權道,7,xuan1-quan2-dao4,nr
邢玉飛,2,xing2-yu4-fei1,nr
行醫,203,xing2-yi1,n
懸樑自盡,3,xuan2-liang2-zi4-jin3,i
香河園,2,xiang1-he2-yuan2,ns
性骨折,3,xing4-gu3-zhe2,n
小兒,607,xiao3-er2,n
虛幻境界,3,xu1-huan4-jing4-jie4,i
懸雍垂裂,3,xuan2-yong1-chui2-lie4,n
許靖奏,2,xu3-jing4-zou4,nr
徐天樂,3,xu2-tian1-le4,nr
惞,7,xin1,zg
香草冰,3,xiang1-cao3-bing1,nr
羞愧難當,3,xiu1-kui4-nan2-dang1,l
雄姿,216,xiong2-zi1,a
西太平洋,3,xi1-tai4-ping2-yang2,ns
宣康有為,4,xuan1-kang1-you3-wei4,nr
赻,3,xian3,zg
新鮮血液,3,xin1-xian1-xue4-ye4,nz
心事,360,xin1-shi4,n
徐仁鑄,2,xu2-ren2-zhu4,nr
夏至,198,xia4-zhi4,t
相基體,3,xiang1-ji1-ti3,l
吸水機,3,xi1-shui3-ji1,n
喜迎,52,xi3-ying2,v
新疆塔里木盆地,2,xin1-jiang1-ta3-li3-mu4-pen2-di4,ns
學生味,3,xue2-sheng1-wei4,n
相剋,50,xiang1-ke4,nr
繫泊羊角,3,xi4-po1-yang2-jiao3,nz
象生,3,xiang4-sheng1,v
謝法王,10,xie4-fa3-wang2,nr
向北飛,2,xiang4-bei3-fei1,nr
顯影像,3,xian3-ying3-xiang4,n
虛雲大師,3,xu1-yun2-da4-shi1,i
徐克,55,xu2-ke4,nr
下廚房,3,xia4-chu2-fang2,vn
脅從,17,xie2-cong2,v
西片,3,xi1-pian4,n
鉉,33,xuan4,g
小街,83,xiao3-jie1,n
小河口鎮,256,xiao3-he2-kou3-zhen4,ns
小裡小氣,2,xiao3-li3-xiao3-qi4,z
行政公署,1062,xing2-zheng4-gong1-shu3,n
血樣,29,xue4-yang4,n
訓練者,3,xun4-lian4-zhe3,n
雪青,10,xue3-qing1,nr
消食片,3,xiao1-shi2-pian4,n
謝爾茲,16,xie4-er3-zi1,nr
消心痛,3,xiao1-xin1-tong4,n
鮮貝,3,xian1-bei4,n
小農,173,xiao3-nong2,n
兄弟怡怡,3,xiong1-di4-yi2-yi2,nr
銑頭,3,xian3-tou2,n
鮮于,39,xian1-yu2,v
習,1216,xi2,v
協作者,3,xie2-zuo4-zhe3,n
徐懷雯,4,xu2-huai2-wen2,nr
蕭居士,5,xiao1-ju1-shi4,nr
小寫字母,3,xiao3-xie3-zi4-mu3,n
響馬,52,xiang3-ma3,n
小財,3,xiao3-cai2,n
祥風時雨,3,xiang2-feng1-shi2-yu3,l
新縣,33,xin1-xian4,ns
雄武,3,xiong2-wu3,a
徐嘉瑞,2,xu2-jia1-rui4,nr
小花貓,3,xiao3-hua1-mao1,n
系統軟件,52,xi4-tong3-ruan3-jian4,l
西拉斯,3,xi1-la1-si1,ns
消防支隊,3,xiao1-fang2-zhi1-dui4,n
西州,19,xi1-zhou1,ns
新昌縣,6,xin1-chang1-xian4,ns
遐齡,4,xia2-ling2,n
醯氯,42,xi1-lv4,n
新任,350,xin1-ren4,n
新交法,3,xin1-jiao1-fa3,n
徐娘半老,11,xu2-niang2-ban4-lao3,nr
心勞計絀,3,xin1-lao2-ji4-chu4,i
心誠,13,xin1-cheng2,nr
繫泊纜繩,3,xi4-po1-lan3-sheng2,n
血流成川,3,xue4-liu2-cheng2-chuan1,l
瑄,34,xuan1,zg
香料群島,3,xiang1-liao4-qun2-dao3,ns
稀稀疏疏,14,xi1-xi1-shu1-shu1,z
洶湧淜湃,3,xiong1-yong3-ping2-pai4,i
蕭耀南,5,xiao1-yao4-nan2,nr
諧謔,29,xie2-xue4,z
下菜,3,xia4-cai4,n
刑科,14,xing2-ke1,j
小眼薄皮,3,xiao3-yan3-bo2-pi2,l
校對,89,xiao4-dui4,v
玄德教,7,xuan2-de2-jiao4,nr
險灘,78,xian3-tan1,n
徐兄弟,3,xu2-xiong1-di4,nr
夏與貴,2,xia4-yu3-gui4,nr
校門,131,xiao4-men2,n
恤迫忽遠,3,xu4-po4-hu1-yuan3,z
學大慶,3,xue2-da4-qing4,n
下載者,3,xia4-zai4-zhe3,n
小齡童,2,xiao3-ling2-tong2,nr
星月交輝,3,xing1-yue4-jiao1-hui1,nz
朽木難彫,3,xiu3-mu4-nan2-diao1,nr
栩栩如繪,3,xu3-xu3-ru2-hui4,i
行痴,3,xing2-chi1,n
選擇地,58,xuan3-ze2-de,n
下馬觀花,3,xia4-ma3-guan1-hua1,n
現飯,3,xian4-fan4,n
香廬,31,xiang1-lu2,ns
襄禮,3,xiang1-li3,nz
顯著地位,3,xian3-zhe-di4-wei4,n
修園子,45,xiu1-yuan2-zi,nr
喜樂蒂,3,xi3-le4-di4,i
宣統,313,xuan1-tong3,n
續簽,26,xu4-qian1,v
蕭然物外,3,xiao1-ran2-wu4-wai4,i
小冰月,5,xiao3-bing1-yue4,nr
新拳,3,xin1-quan2,n
攜帶品,2,xie2-dai4-pin3,n
悕,123,xi1,zg
醒世箴言,3,xing3-shi4-zhen1-yan2,z
斜行橫陣,3,xie2-xing2-heng2-zhen4,n
弦馬,3,xian2-ma3,n
喜上加喜,15,xi3-shang4-jia1-xi3,i
玄德留,5,xuan2-de2-liu2,nr
小紅本,3,xiao3-hong2-ben3,nr
相即,3,xiang1-ji2,d
削弱,1115,xue1-ruo4,v
香料店,3,xiang1-liao4-dian4,n
校時鐘,3,xiao4-shi2-zhong1,n
線間,3,xian4-jian1,n
限高,3,xian4-gao1,v
形跡,90,xing2-ji1,n
西小方,3,xi1-xiao3-fang1,nr
刑事案,2,xing2-shi4-an4,n
胸鄉,3,xiong1-xiang1,n
小枝,3,xiao3-zhi1,n
學術交流,3,xue2-shu4-jiao1-liu2,n
形禁勢格,3,xing2-jin4-shi4-ge2,n
邢州龍,2,xing2-zhou1-long2,nr
習字帖,3,xi2-zi4-tie4,n
星期三,117,xing1-qi1-san1,t
玄酒瓠脯,3,xuan2-jiu3-hu4-pu2,nr
辛,562,xin1,nr
新格局,3,xin1-ge2-ju2,nt
夏學鑾,7,xia4-xue2-luan2,nr
宣筆,2,xuan1-bi3,v
下車作威,3,xia4-che1-zuo4-wei1,n
夏侯嬰,4,xia4-hou2-ying1,nr
小駒兒,9,xiao3-ju1-er2,nr
心皮,109,xin1-pi2,n
心臟疾患,3,xin1-zang4-ji2-huan4,i
氙燈,17,xian1-deng1,n
新發明,3,xin1-fa1-ming2,nz
寫去,3,xie3-qu4,v
先秦文學,3,xian1-qin2-wen2-xue2,n
新詞,47,xin1-ci2,n
小巧玲瓏,55,xiao3-qiao3-ling2-long2,i
湘雅醫學院,2,xiang1-ya3-yi1-xue2-yuan4,nt
心理維度,3,xin1-li3-wei2-du4,n
熊壇,2,xiong2-tan2,n
小熊,10,xiao3-xiong2,n
玄德答,3,xuan2-de2-da2,nr
相悅,23,xiang1-yue4,a
許文龍,3,xu3-wen2-long2,nr
徐海峰,2,xu2-hai3-feng1,nr
星盒子,3,xing1-he2-zi,n
謝列茲尼奧夫,4,xie4-lie4-zi1-ni2-ao4-fu1,nrt
繡花線,3,xiu4-hua1-xian4,n
行頻,4,xing2-pin2,n
信號線,6,xin4-hao4-xian4,n
香客,85,xiang1-ke4,n
西基雄,64,xi1-ji1-xiong2,nr
先行算法,3,xian1-xing2-suan4-fa3,n
項目聯展,3,xiang4-mu4-lian2-zhan3,n
息差,9,xi1-cha4,n
西向南,2,xi1-xiang4-nan2,nr
匈牙利,882,xiong1-ya2-li4,ns
學習指南,3,xue2-xi2-zhi3-nan2,n
須曾聞,2,xu1-ceng2-wen2,nr
繡,4645,xiu4,v
向靖蓉,2,xiang4-jing4-rong2,nr
宣引聖,2,xuan1-yin3-sheng4,nr
學習熱,3,xue2-xi2-re4,n
小寶相,2,xiao3-bao3-xiang1,nr
新東家,3,xin1-dong1-jia1,ns
玄德差,3,xuan2-de2-cha4,nr
喜歡,9783,xi3-huan1,v
謝裡姆,14,xie4-li3-mu3,nr
雪崩,149,xue3-beng1,n
西城區,59,xi1-cheng2-qu1,ns
下懸窗,3,xia4-xuan2-chuang1,n
弦外有音,3,xian2-wai4-you3-yin1,i
校稿員,3,xiao4-gao3-yuan2,n
心理衛生,3,xin1-li3-wei4-sheng1,n
縣市區,515,xian4-shi4-qu1,n
小東西,82,xiao3-dong1-xi1,nr
些,17919,xie1,q
小仗,3,xiao3-zhang4,n
玄德之,5,xuan2-de2-zhi1,nr
心謗腹非,3,xin1-bang4-fu4-fei1,n
線膛炮,3,xian4-tang2-pao4,n
行賈,3,xing2-jia3,n
謝家活計,3,xie4-jia1-huo2-ji4,i
下車,492,xia4-che1,v
幸運色,3,xing4-yun4-se4,l
心理量表,3,xin1-li3-liang4-biao3,n
消毒藥,5,xiao1-du2-yao4,n
玄奧,9,xuan2-ao4,nr
吸奶器,3,xi1-nai3-qi4,n
相股,3,xiang1-gu3,v
孝順父母,3,xiao4-shun4-fu4-mu3,nr
許雪亭,50,xu3-xue3-ting2,nr
懸疑,22,xuan2-yi2,v
雄視,3,xiong2-shi4,b
恊,16,xie2,zg
新會,77,xin1-hui4,n
相碰撞,3,xiang1-peng4-zhuang4,v
西川雙,7,xi1-chuan1-shuang1,nr
